Date,Price
"Sep 06, 1988",14.24
"Sep 02, 1988",14.79
"Sep 01, 1988",15.08
"Aug 31, 1988",15.18
"Aug 30, 1988",15.27
"Aug 29, 1988",15.22
"Aug 26, 1988",15.34
"Aug 25, 1988",15.31
"Aug 24, 1988",15.68
"Aug 23, 1988",15.76
"Aug 22, 1988",15.76
"Aug 19, 1988",15.73
"Aug 18, 1988",15.57
"Aug 17, 1988",15.47
"Aug 16, 1988",15.49
"Aug 15, 1988",15.61
"Aug 12, 1988",15.52
"Aug 11, 1988",15.76
"Aug 10, 1988",15.71
"Aug 09, 1988",15.68
"Aug 08, 1988",15.87
"Aug 05, 1988",15.26
"Aug 04, 1988",15.03
"Aug 03, 1988",15.26
"Aug 02, 1988",15.61
"Aug 01, 1988",16.08
"Jul 29, 1988",16.31
"Jul 28, 1988",16.15
"Jul 27, 1988",16.16
"Jul 26, 1988",15.96
"Jul 25, 1988",16.05
"Jul 22, 1988",16.38
"Jul 21, 1988",15.66
"Jul 20, 1988",15.66
"Jul 19, 1988",15.23
"Jul 18, 1988",15.7
"Jul 15, 1988",14.86
"Jul 14, 1988",14.76
"Jul 13, 1988",14.44
"Jul 12, 1988",14.72
"Jul 11, 1988",14.78
"Jul 08, 1988",15.46
"Jul 07, 1988",15.83
"Jul 06, 1988",15.36
"Jul 05, 1988",15.09
"Jul 01, 1988",14.94
"Jun 30, 1988",15.16
"Jun 29, 1988",15.43
"Jun 28, 1988",15.78
"Jun 27, 1988",15.86
"Jun 24, 1988",16.01
"Jun 23, 1988",16.37
"Jun 22, 1988",15.89
"Jun 21, 1988",15.89
"Jun 20, 1988",16
"Jun 17, 1988",16.45
"Jun 16, 1988",16.66
"Jun 15, 1988",16.53
"Jun 14, 1988",16.83
"Jun 13, 1988",16.43
"Jun 10, 1988",16.73
"Jun 09, 1988",17.07
"Jun 08, 1988",17.33
"Jun 07, 1988",17.37
"Jun 06, 1988",17.26
"Jun 03, 1988",17.5
"Jun 02, 1988",17.65
"Jun 01, 1988",17.58
"May 31, 1988",17.51
"May 27, 1988",17.43
"May 26, 1988",17.54
"May 25, 1988",17.37
"May 24, 1988",17.4
"May 23, 1988",17.17
"May 20, 1988",17.17
"May 19, 1988",17.45
"May 18, 1988",17.43
"May 17, 1988",17.76
"May 16, 1988",17.66
"May 13, 1988",17.49
"May 12, 1988",17.48
"May 11, 1988",17.49
"May 10, 1988",17.46
"May 09, 1988",17.54
"May 06, 1988",17.74
"May 05, 1988",17.39
"May 04, 1988",17.2
"May 03, 1988",17.37
"May 02, 1988",17.14
"Apr 29, 1988",17.99
"Apr 28, 1988",17.98
"Apr 27, 1988",18.27
"Apr 26, 1988",18.6
"Apr 25, 1988",18.4
"Apr 22, 1988",18.3
"Apr 21, 1988",17.74
"Apr 20, 1988",17.74
"Apr 19, 1988",18.03
"Apr 18, 1988",18.52
"Apr 15, 1988",18.37
"Apr 14, 1988",18.3
"Apr 13, 1988",18.12
"Apr 12, 1988",18.09
"Apr 11, 1988",17.89
"Apr 08, 1988",16.88
"Apr 07, 1988",17.06
"Apr 06, 1988",16.81
"Apr 05, 1988",16.79
"Apr 04, 1988",17.01
"Mar 31, 1988",17.08
"Mar 30, 1988",17.08
"Mar 29, 1988",16.98
"Mar 28, 1988",17.1
"Mar 25, 1988",17.03
"Mar 24, 1988",16.96
"Mar 23, 1988",16.09
"Mar 22, 1988",16.09
"Mar 21, 1988",16.49
"Mar 18, 1988",16.58
"Mar 17, 1988",16.28
"Mar 16, 1988",16
"Mar 15, 1988",15.68
"Mar 14, 1988",15.59
"Mar 11, 1988",16.29
"Mar 10, 1988",16
"Mar 09, 1988",15.49
"Mar 08, 1988",15.45
"Mar 07, 1988",15.37
"Mar 04, 1988",15.59
"Mar 03, 1988",15.5
"Mar 02, 1988",15.67
"Mar 01, 1988",15.72
"Feb 29, 1988",16.01
"Feb 26, 1988",15.78
"Feb 25, 1988",15.92
"Feb 24, 1988",16.46
"Feb 23, 1988",16.62
"Feb 22, 1988",16.62
"Feb 19, 1988",16.7
"Feb 18, 1988",16.45
"Feb 17, 1988",16.61
"Feb 16, 1988",16.67
"Feb 12, 1988",16.75
"Feb 11, 1988",17.11
"Feb 10, 1988",17.13
"Feb 09, 1988",17.42
"Feb 08, 1988",17.66
"Feb 05, 1988",17.28
"Feb 04, 1988",17.14
"Feb 03, 1988",17.14
"Feb 02, 1988",16.94
"Feb 01, 1988",16.82
"Jan 29, 1988",16.94
"Jan 28, 1988",16.96
"Jan 27, 1988",16.71
"Jan 26, 1988",17.04
"Jan 25, 1988",17.09
"Jan 22, 1988",17.01
"Jan 21, 1988",17.18
"Jan 20, 1988",17.25
"Jan 19, 1988",17.35
"Jan 18, 1988",17.33
"Jan 15, 1988",16.95
"Jan 14, 1988",17.21
"Jan 13, 1988",16.59
"Jan 12, 1988",16.63
"Jan 11, 1988",16.75
"Jan 08, 1988",17.31
"Jan 07, 1988",17.39
"Jan 06, 1988",17.82
"Jan 05, 1988",17.85
"Jan 04, 1988",17.69
"Dec 31, 1987",16.7
"Dec 30, 1987",16.89
"Dec 29, 1987",16.93
"Dec 28, 1987",16.42
"Dec 24, 1987",16.52
"Dec 23, 1987",16.64
"Dec 22, 1987",16.61
"Dec 21, 1987",15.16
"Dec 18, 1987",15.58
"Dec 17, 1987",15.84
"Dec 16, 1987",15.96
"Dec 15, 1987",16.63
"Dec 14, 1987",17.44
"Dec 11, 1987",18.31
"Dec 10, 1987",18.51
"Dec 09, 1987",18.55
"Dec 08, 1987",18.08
"Dec 07, 1987",18.25
"Dec 04, 1987",18.74
"Dec 03, 1987",18.87
"Dec 02, 1987",18.56
"Dec 01, 1987",18.46
"Nov 30, 1987",18.51
"Nov 25, 1987",18.62
"Nov 24, 1987",18.71
"Nov 23, 1987",18.78
"Nov 20, 1987",18.93
"Nov 19, 1987",18.57
"Nov 18, 1987",18.64
"Nov 17, 1987",18.4
"Nov 16, 1987",18.65
"Nov 13, 1987",18.93
"Nov 12, 1987",18.91
"Nov 11, 1987",18.9
"Nov 10, 1987",18.94
"Nov 09, 1987",18.63
"Nov 06, 1987",18.8
"Nov 05, 1987",18.98
"Nov 04, 1987",19.07
"Nov 03, 1987",19.49
"Nov 02, 1987",19.62
"Oct 30, 1987",19.96
"Oct 29, 1987",19.97
"Oct 28, 1987",20.08
"Oct 27, 1987",20.12
"Oct 26, 1987",19.99
"Oct 23, 1987",20.16
"Oct 22, 1987",20.2
"Oct 21, 1987",20.05
"Oct 20, 1987",19.87
"Oct 19, 1987",19.8
"Oct 16, 1987",20.22
"Oct 15, 1987",19.75
"Oct 14, 1987",19.77
"Oct 13, 1987",19.7
"Oct 12, 1987",19.65
"Oct 09, 1987",19.7
"Oct 08, 1987",19.59
"Oct 07, 1987",19.66
"Oct 06, 1987",19.44
"Oct 05, 1987",19.82
"Oct 02, 1987",19.86
"Oct 01, 1987",19.62
"Sep 30, 1987",19.59
"Sep 29, 1987",19.54
"Sep 28, 1987",19.45
"Sep 25, 1987",19.46
"Sep 24, 1987",19.65
"Sep 23, 1987",19.68
"Sep 22, 1987",19.25
"Sep 21, 1987",19.73
"Sep 18, 1987",19.55
"Sep 17, 1987",19.56
"Sep 16, 1987",19.73
"Sep 15, 1987",19.7
"Sep 14, 1987",19.61
"Sep 11, 1987",19.4
"Sep 10, 1987",19.67
"Sep 09, 1987",19.38
"Sep 08, 1987",18.94
"Sep 04, 1987",19.32
"Sep 03, 1987",19.5
"Sep 02, 1987",19.64
"Sep 01, 1987",19.63
"Aug 31, 1987",19.73
"Aug 28, 1987",19.39
"Aug 27, 1987",19.64
"Aug 26, 1987",19.46
"Aug 25, 1987",18.64
"Aug 24, 1987",18.6
"Aug 21, 1987",18.9
"Aug 20, 1987",19.42
"Aug 19, 1987",19.63
"Aug 18, 1987",19.9
"Aug 17, 1987",19.83
"Aug 14, 1987",20.57
"Aug 13, 1987",20.77
"Aug 12, 1987",20.99
"Aug 11, 1987",20.99
"Aug 10, 1987",20.73
"Aug 07, 1987",20.99
"Aug 06, 1987",21.14
"Aug 05, 1987",21.29
"Aug 04, 1987",21.97
"Aug 03, 1987",22.16
"Jul 31, 1987",21.37
"Jul 30, 1987",21.36
"Jul 29, 1987",21.44
"Jul 28, 1987",21.32
"Jul 27, 1987",20.49
"Jul 24, 1987",20.57
"Jul 23, 1987",21.23
"Jul 22, 1987",21.55
"Jul 21, 1987",21.7
"Jul 20, 1987",22.2
"Jul 17, 1987",22.39
"Jul 16, 1987",22.34
"Jul 15, 1987",22.15
"Jul 14, 1987",21.58
"Jul 13, 1987",21.4
"Jul 10, 1987",21.33
"Jul 09, 1987",21.23
"Jul 08, 1987",20.88
"Jul 07, 1987",20.74
"Jul 06, 1987",20.93
"Jul 02, 1987",20.61
"Jul 01, 1987",20.48
"Jun 30, 1987",20.29
"Jun 29, 1987",20.35
"Jun 26, 1987",20.24
"Jun 25, 1987",19.64
"Jun 24, 1987",19.4
"Jun 23, 1987",19.57
"Jun 22, 1987",20.48
"Jun 19, 1987",20.66
"Jun 18, 1987",20.52
"Jun 17, 1987",20.39
"Jun 16, 1987",20.27
"Jun 15, 1987",20.06
"Jun 12, 1987",19.91
"Jun 11, 1987",19.85
"Jun 10, 1987",19.82
"Jun 09, 1987",19.82
"Jun 08, 1987",19.9
"Jun 05, 1987",19.79
"Jun 04, 1987",19.81
"Jun 03, 1987",19.86
"Jun 02, 1987",19.69
"Jun 01, 1987",19.56
"May 29, 1987",19.38
"May 28, 1987",19.26
"May 27, 1987",19.37
"May 26, 1987",19.42
"May 22, 1987",19.35
"May 21, 1987",19.24
"May 20, 1987",19.87
"May 19, 1987",19.87
"May 18, 1987",19.89
"May 15, 1987",19.8
"May 14, 1987",19.56
"May 13, 1987",19.41
"May 12, 1987",19.27
"May 11, 1987",19.41
"May 08, 1987",19.26
"May 07, 1987",19.13
"May 06, 1987",19.23
"May 05, 1987",19.05
"May 04, 1987",18.92
"May 01, 1987",18.83
"Apr 30, 1987",18.73
"Apr 29, 1987",18.6
"Apr 28, 1987",18.84
"Apr 27, 1987",18.83
"Apr 24, 1987",18.68
"Apr 23, 1987",19.03
"Apr 22, 1987",19.03
"Apr 21, 1987",19.03
"Apr 20, 1987",18.65
"Apr 16, 1987",18.64
"Apr 15, 1987",18.47
"Apr 14, 1987",17.98
"Apr 13, 1987",18.01
"Apr 10, 1987",18.11
"Apr 09, 1987",18.59
"Apr 08, 1987",18.65
"Apr 07, 1987",18.84
"Apr 06, 1987",18.67
"Apr 03, 1987",18.7
"Apr 02, 1987",18.91
"Apr 01, 1987",18.78
"Mar 31, 1987",18.83
"Mar 30, 1987",18.69
"Mar 27, 1987",18.62
"Mar 26, 1987",18.63
"Mar 25, 1987",18.67
"Mar 24, 1987",18.67
"Mar 23, 1987",18.67
"Mar 20, 1987",18.67
"Mar 19, 1987",18.6
"Mar 18, 1987",18.69
"Mar 17, 1987",18.87
"Mar 16, 1987",18.64
"Mar 13, 1987",18.36
"Mar 12, 1987",18.39
"Mar 11, 1987",18.35
"Mar 10, 1987",18.12
"Mar 09, 1987",18.04
"Mar 06, 1987",18.13
"Mar 05, 1987",17.75
"Mar 04, 1987",17.51
"Mar 03, 1987",17.35
"Mar 02, 1987",16.39
"Feb 27, 1987",16.6
"Feb 26, 1987",16.78
"Feb 25, 1987",16.4
"Feb 24, 1987",17.77
"Feb 23, 1987",17.77
"Feb 20, 1987",17.77
"Feb 19, 1987",17.44
"Feb 18, 1987",17.4
"Feb 17, 1987",17.79
"Feb 13, 1987",17.85
"Feb 12, 1987",17.98
"Feb 11, 1987",18.06
"Feb 10, 1987",18.45
"Feb 09, 1987",18.34
"Feb 06, 1987",18.44
"Feb 05, 1987",18.58
"Feb 04, 1987",18.26
"Feb 03, 1987",18.36
"Feb 02, 1987",18.54
"Jan 30, 1987",18.75
"Jan 29, 1987",18.66
"Jan 28, 1987",18.58
"Jan 27, 1987",18.47
"Jan 26, 1987",18.64
"Jan 23, 1987",18.76
"Jan 22, 1987",18.87
"Jan 21, 1987",18.69
"Jan 20, 1987",18.72
"Jan 19, 1987",18.7
"Jan 16, 1987",19.1
"Jan 15, 1987",19.14
"Jan 14, 1987",19.13
"Jan 13, 1987",18.89
"Jan 12, 1987",19.01
"Jan 09, 1987",18.77
"Jan 08, 1987",18.57
"Jan 07, 1987",18.25
"Jan 06, 1987",18.22
"Jan 05, 1987",17.95
"Jan 02, 1987",18.13
"Dec 31, 1986",17.94
"Dec 30, 1986",17.65
"Dec 29, 1986",17.65
"Dec 24, 1986",17.27
"Dec 23, 1986",16.91
"Dec 22, 1986",16.21
"Dec 19, 1986",16.21
"Dec 18, 1986",16.06
"Dec 17, 1986",15.86
"Dec 16, 1986",16.1
"Dec 15, 1986",16.36
"Dec 12, 1986",16.1
"Dec 11, 1986",15.5
"Dec 10, 1986",15.13
"Dec 09, 1986",15
"Dec 08, 1986",15.03
"Dec 05, 1986",15.13
"Dec 04, 1986",15.2
"Dec 03, 1986",15.12
"Dec 02, 1986",15.19
"Dec 01, 1986",15.31
"Nov 26, 1986",15
"Nov 25, 1986",14.95
"Nov 24, 1986",14.99
"Nov 21, 1986",15.38
"Nov 20, 1986",15.08
"Nov 19, 1986",15.48
"Nov 18, 1986",15.59
"Nov 17, 1986",15.62
"Nov 14, 1986",15.64
"Nov 13, 1986",15.51
"Nov 12, 1986",15.35
"Nov 11, 1986",15.41
"Nov 10, 1986",15.34
"Nov 07, 1986",15.15
"Nov 06, 1986",15.08
"Nov 05, 1986",14.96
"Nov 04, 1986",14.96
"Nov 03, 1986",14.71
"Oct 31, 1986",15.27
"Oct 30, 1986",15.04
"Oct 29, 1986",13.73
"Oct 28, 1986",14.13
"Oct 27, 1986",14.41
"Oct 24, 1986",15.02
"Oct 23, 1986",15.08
"Oct 22, 1986",15.19
"Oct 21, 1986",15.19
"Oct 20, 1986",15.13
"Oct 17, 1986",14.8
"Oct 16, 1986",14.53
"Oct 15, 1986",14.85
"Oct 14, 1986",14.6
"Oct 13, 1986",14.37
"Oct 10, 1986",14.93
"Oct 09, 1986",15.1
"Oct 08, 1986",15.41
"Oct 07, 1986",15.4
"Oct 06, 1986",14.82
"Oct 03, 1986",14.87
"Oct 02, 1986",15.36
"Oct 01, 1986",15.16
"Sep 30, 1986",14.77
"Sep 29, 1986",14.89
"Sep 26, 1986",14.43
"Sep 25, 1986",14.27
"Sep 24, 1986",14.57
"Sep 23, 1986",14.45
"Sep 22, 1986",13.97
"Sep 19, 1986",14.48
"Sep 18, 1986",14.56
"Sep 17, 1986",14
"Sep 16, 1986",13.97
"Sep 15, 1986",14.34
"Sep 12, 1986",15.06
"Sep 11, 1986",14.99
"Sep 10, 1986",14.88
"Sep 09, 1986",15.27
"Sep 08, 1986",15.62
"Sep 05, 1986",16.37
"Sep 04, 1986",16.21
"Sep 03, 1986",16.13
"Sep 02, 1986",16.46
"Aug 29, 1986",15.9
"Aug 28, 1986",15.81
"Aug 27, 1986",15.79
"Aug 26, 1986",15.83
"Aug 25, 1986",15.51
"Aug 22, 1986",15.49
"Aug 21, 1986",15.46
"Aug 20, 1986",15.26
"Aug 19, 1986",14.87
"Aug 18, 1986",15.61
"Aug 15, 1986",15.82
"Aug 14, 1986",15.42
"Aug 13, 1986",15.28
"Aug 12, 1986",15.35
"Aug 11, 1986",14.91
"Aug 08, 1986",14.83
"Aug 07, 1986",15.32
"Aug 06, 1986",14.97
"Aug 05, 1986",15.02
"Aug 04, 1986",13.29
"Aug 01, 1986",11.55
"Jul 31, 1986",11.15
"Jul 30, 1986",11.73
"Jul 29, 1986",11.41
"Jul 28, 1986",11.07
"Jul 25, 1986",10.9
"Jul 24, 1986",11.05
"Jul 23, 1986",10.85
"Jul 22, 1986",11.07
"Jul 21, 1986",13.09
"Jul 18, 1986",12.86
"Jul 17, 1986",12.4
"Jul 16, 1986",12.61
"Jul 15, 1986",12.11
"Jul 14, 1986",11.04
"Jul 11, 1986",11.13
"Jul 10, 1986",11.25
"Jul 09, 1986",10.77
"Jul 08, 1986",11.22
"Jul 07, 1986",11.19
"Jul 02, 1986",11.99
"Jul 01, 1986",12.38
"Jun 30, 1986",12.78
"Jun 27, 1986",13.4
"Jun 26, 1986",13.14
"Jun 25, 1986",13.26
"Jun 24, 1986",12.88
"Jun 23, 1986",13
"Jun 20, 1986",14.69
"Jun 19, 1986",13.76
"Jun 18, 1986",13.65
"Jun 17, 1986",13.74
"Jun 16, 1986",13.66
"Jun 13, 1986",13.81
"Jun 12, 1986",13.66
"Jun 11, 1986",13.49
"Jun 10, 1986",12.56
"Jun 09, 1986",12.63
"Jun 06, 1986",12.76
"Jun 05, 1986",13.23
"Jun 04, 1986",13.1
"Jun 03, 1986",13.87
"Jun 02, 1986",13.81
"May 30, 1986",14.3
"May 29, 1986",14.54
"May 28, 1986",14.83
"May 27, 1986",15.1
"May 23, 1986",15.59
"May 22, 1986",15.16
"May 21, 1986",14.82
"May 20, 1986",16.04
"May 19, 1986",17.16
"May 16, 1986",16.16
"May 15, 1986",15.68
"May 14, 1986",15.51
"May 13, 1986",15.89
"May 12, 1986",15.77
"May 09, 1986",15.86
"May 08, 1986",15.74
"May 07, 1986",15.21
"May 06, 1986",14.32
"May 05, 1986",14.33
"May 02, 1986",14.73
"May 01, 1986",13.81
"Apr 30, 1986",13.34
"Apr 29, 1986",13.51
"Apr 28, 1986",13.36
"Apr 25, 1986",13.39
"Apr 24, 1986",12.98
"Apr 23, 1986",13.21
"Apr 22, 1986",13.2
"Apr 21, 1986",12.57
"Apr 18, 1986",11.92
"Apr 17, 1986",11.83
"Apr 16, 1986",11.43
"Apr 15, 1986",12.7
"Apr 14, 1986",12.97
"Apr 11, 1986",13.61
"Apr 10, 1986",13.48
"Apr 09, 1986",13
"Apr 08, 1986",12.47
"Apr 07, 1986",14.33
"Apr 04, 1986",12.74
"Apr 03, 1986",11.75
"Apr 02, 1986",11.52
"Apr 01, 1986",11.27
"Mar 31, 1986",10.42
"Mar 27, 1986",11.44
"Mar 26, 1986",12.02
"Mar 25, 1986",12.25
"Mar 24, 1986",12.13
"Mar 21, 1986",13.94
"Mar 20, 1986",12.78
"Mar 19, 1986",13.28
"Mar 18, 1986",13.73
"Mar 17, 1986",13.2
"Mar 14, 1986",12.72
"Mar 13, 1986",12.65
"Mar 12, 1986",14.01
"Mar 11, 1986",13.1
"Mar 10, 1986",12.85
"Mar 07, 1986",12.28
"Mar 06, 1986",13.16
"Mar 05, 1986",12.09
"Mar 04, 1986",11.98
"Mar 03, 1986",12.27
"Feb 28, 1986",13.26
"Feb 27, 1986",13.95
"Feb 26, 1986",14.6
"Feb 25, 1986",14.55
"Feb 24, 1986",15.11
"Feb 21, 1986",13.53
"Feb 20, 1986",14.17
"Feb 19, 1986",15.12
"Feb 18, 1986",14.77
"Feb 14, 1986",16.01
"Feb 13, 1986",16.47
"Feb 12, 1986",15.73
"Feb 11, 1986",16.55
"Feb 10, 1986",16.78
"Feb 07, 1986",17.68
"Feb 06, 1986",16.45
"Feb 05, 1986",16.16
"Feb 04, 1986",15.44
"Feb 03, 1986",17.36
"Jan 31, 1986",18.83
"Jan 30, 1986",19.66
"Jan 29, 1986",19.66
"Jan 28, 1986",20.17
"Jan 27, 1986",20.83
"Jan 24, 1986",19.5
"Jan 23, 1986",19.82
"Jan 22, 1986",20.59
"Jan 21, 1986",20.59
"Jan 20, 1986",21.27
"Jan 17, 1986",23.53
"Jan 16, 1986",24.11
"Jan 15, 1986",25.15
"Jan 14, 1986",24.96
"Jan 13, 1986",25.08
"Jan 10, 1986",25.79
"Jan 09, 1986",25.9
"Jan 08, 1986",25.93
"Jan 07, 1986",26.2
"Jan 06, 1986",26.57
"Jan 03, 1986",25.97
"Jan 02, 1986",25.56
"Jan 31, 2020",51.56
"Jan 31, 2021",52.14
"Jan 31, 2022",53.33
"Jan 31, 2023",53.48
"Jan 31, 2024",53.14
"Jan 31, 2025",54.19
"Jan 31, 2026",55.59
"Jan 31, 2027",56.74
"Jan 31, 2028",58.34
"Jan 31, 2029",58.73
"Jan 31, 2030",59.27
"Jan 31, 2031",58.54
"Jan 31, 2032",58.52
"Jan 31, 2033",57.81
"Jan 31, 2034",58.23
"Jan 31, 2035",58.08
"Jan 31, 2036",59.04
"Jan 31, 2037",59.56
"Jan 31, 2038",59.61
"Jan 31, 2039",62.7
"Jan 31, 2040",63.27
"Jan 31, 2041",63.05
"Jan 31, 2042",61.18
"Jan 31, 2043",61.33
"Jan 31, 2044",61.06
"Jan 31, 2045",61.68
"Jan 31, 2046",61.72
"Jan 31, 2047",61.68
"Jan 31, 2048",61.19
"Jan 31, 2049",61.11
"Jan 31, 2050",60.52
"Jan 31, 2051",60.44
"Jan 31, 2052",61.22
"Jan 31, 2053",60.93
"Jan 31, 2054",60.94
"Jan 31, 2055",60.21
"Jan 31, 2056",60.07
"Jan 31, 2057",59.18
"Jan 31, 2058",58.76
"Jan 31, 2059",59.24
"Jan 31, 2060",59.02
"Jan 31, 2061",59.2
"Jan 31, 2062",58.43
"Jan 31, 2063",58.43
"Jan 31, 2064",56.1
"Jan 31, 2065",55.96
"Jan 31, 2066",55.17
"Jan 31, 2067",58.08
"Jan 31, 2068",58.11
"Jan 31, 2069",58.41
"Jan 31, 2070",58.01
"Jan 31, 2071",57.77
"Jan 31, 2072",58.58
"Jan 31, 2073",57.11
"Jan 31, 2074",55.21
"Jan 31, 2075",57.05
"Jan 31, 2076",57.72
"Jan 31, 2077",56.77
"Jan 31, 2078",57.12
"Jan 31, 2079",56.8
"Jan 31, 2080",56.86
"Jan 31, 2081",57.24
"Jan 31, 2082",57.15
"Jan 31, 2083",56.35
"Jan 31, 2084",57.23
"Jan 31, 2085",56.54
"Jan 31, 2086",56.2
"Jan 31, 2087",54.18
"Jan 31, 2088",55.06
"Jan 31, 2089",55.54
"Jan 31, 2090",55.81
"Jan 31, 2091",56.66
"Jan 31, 2092",56.23
"Jan 31, 2093",55.97
"Jan 31, 2094",54.16
"Jan 31, 2095",53.31
"Jan 31, 2096",53.78
"Jan 31, 2097",53.93
"Jan 31, 2098",53.36
"Jan 31, 2099",52.81
"Jan 31, 2100",53.59
"Jan 31, 2101",54.7
"Jan 31, 2102",53.55
"Jan 31, 2103",52.59
"Jan 31, 2104",52.63
"Jan 31, 2105",52.75
"Jan 31, 2106",52.81
"Jan 31, 2107",52.45
"Jan 31, 2108",52.64
"Jan 31, 2109",53.62
"Jan 31, 2110",54.07
"Jan 31, 2111",55.91
"Jan 31, 2112",56.41
"Jan 31, 2113",56.49
"Jan 31, 2114",57.29
"Jan 31, 2115",58.64
"Jan 31, 2116",58.09
"Jan 31, 2117",58.13
"Jan 31, 2118",58.11
"Jan 31, 2119",59.34
"Jan 31, 2120",62.9
"Jan 31, 2121",54.85
"Jan 31, 2122",55.09
"Jan 31, 2123",55.75
"Jan 31, 2124",57.4
"Jan 31, 2125",57.85
"Jan 31, 2126",56.52
"Jan 31, 2127",56.3
"Jan 31, 2128",56.26
"Jan 31, 2129",53.94
"Jan 31, 2130",54.66
"Jan 31, 2131",54.8
"Jan 31, 2132",55.1
"Jan 31, 2133",56.71
"Jan 31, 2134",55.78
"Jan 31, 2135",54.93
"Jan 31, 2136",53.64
"Jan 31, 2137",54.17
"Jan 31, 2138",55.35
"Jan 31, 2139",55.68
"Jan 31, 2140",56.34
"Jan 31, 2141",56.21
"Jan 31, 2142",54.87
"Jan 31, 2143",54.47
"Jan 31, 2144",55.23
"Jan 31, 2145",57.1
"Jan 31, 2146",54.93
"Jan 31, 2147",54.5
"Jan 31, 2148",52.54
"Jan 31, 2149",51.09
"Jan 31, 2150",53.63
"Jan 31, 2151",54.69
"Jan 31, 2152",55.66
"Jan 31, 2153",53.95
"Jan 31, 2154",58.58
"Jan 31, 2155",58.05
"Jan 31, 2156",56.87
"Jan 31, 2157",56.2
"Jan 31, 2158",56.02
"Jan 31, 2159",55.88
"Jan 31, 2160",56.77
"Jan 31, 2161",56.22
"Jan 31, 2162",55.63
"Jan 31, 2163",55.3
"Jan 31, 2164",56.78
"Jan 31, 2165",57.62
"Jan 31, 2166",59.58
"Jan 31, 2167",60.21
"Jan 31, 2168",60.2
"Jan 31, 2169",60.43
"Jan 31, 2170",57.83
"Jan 31, 2171",57.66
"Jan 31, 2172",57.51
"Jan 31, 2173",56.8
"Jan 31, 2174",57.34
"Jan 31, 2175",56.25
"Jan 31, 2176",59.09
"Jan 31, 2177",58.47
"Jan 31, 2178",59.43
"Jan 31, 2179",59.38
"Jan 31, 2180",57.83
"Jan 31, 2181",57.9
"Jan 31, 2182",57.43
"Jan 31, 2183",56.65
"Jan 31, 2184",53.76
"Jan 31, 2185",53.9
"Jan 31, 2186",51.93
"Jan 31, 2187",52.51
"Jan 31, 2188",52.28
"Jan 31, 2189",51.14
"Jan 31, 2190",53.27
"Jan 31, 2191",53.26
"Jan 31, 2192",53.99
"Jan 31, 2193",52.59
"Jan 31, 2194",51.68
"Jan 31, 2195",53.48
"Jan 31, 2196",53.25
"Jan 31, 2197",53.5
"Jan 31, 2198",56.59
"Jan 31, 2199",58.81
"Jan 31, 2200",59.14
"Jan 31, 2201",59.16
"Jan 31, 2202",58.77
"Jan 31, 2203",58.63
"Jan 31, 2204",57.91
"Jan 31, 2205",61.42
"Jan 31, 2206",62.99
"Jan 31, 2207",63.1
"Jan 31, 2208",62.76
"Jan 31, 2209",62.87
"Jan 31, 2210",62.02
"Jan 31, 2211",61.78
"Jan 31, 2212",61.04
"Jan 31, 2213",61.66
"Jan 31, 2214",61.7
"Jan 31, 2215",62.12
"Jan 31, 2216",61.4
"Jan 31, 2217",62.25
"Jan 31, 2218",61.94
"Jan 31, 2219",61.81
"Jan 31, 2220",63.6
"Jan 31, 2221",63.91
"Jan 31, 2222",63.5
"Jan 31, 2223",63.3
"Jan 31, 2224",65.21
"Jan 31, 2225",65.89
"Jan 31, 2226",66.3
"Jan 31, 2227",65.7
"Jan 31, 2228",64
"Jan 31, 2229",63.76
"Jan 31, 2230",64.05
"Jan 31, 2231",63.4
"Jan 31, 2232",63.89
"Jan 31, 2233",63.58
"Jan 31, 2234",64.61
"Jan 31, 2235",63.98
"Jan 31, 2236",64.4
"Jan 31, 2237",63.08
"Jan 31, 2238",62.1
"Jan 31, 2239",62.46
"Jan 31, 2240",62.58
"Jan 31, 2241",61.59
"Jan 31, 2242",60.14
"Jan 31, 2243",59.3
"Jan 31, 2244",59.41
"Jan 31, 2245",59.94
"Jan 31, 2246",58.82
"Jan 31, 2247",59.04
"Jan 31, 2248",59.98
"Jan 31, 2249",59.83
"Jan 31, 2250",59.03
"Jan 31, 2251",59.09
"Jan 31, 2252",58.52
"Jan 31, 2253",58.61
"Jan 31, 2254",58.26
"Jan 31, 2255",56.87
"Jan 31, 2256",56.79
"Jan 31, 2257",56.07
"Jan 31, 2258",56.66
"Jan 31, 2259",56.22
"Jan 31, 2260",56.56
"Jan 31, 2261",56.59
"Jan 31, 2262",55.8
"Jan 31, 2263",57.22
"Jan 31, 2264",56.94
"Jan 31, 2265",55.5
"Jan 31, 2266",55.48
"Jan 31, 2267",57.26
"Jan 31, 2268",56.96
"Jan 31, 2269",56.92
"Jan 31, 2270",56.09
"Jan 31, 2271",56.27
"Jan 31, 2272",56.33
"Jan 31, 2273",55.59
"Jan 31, 2274",54.41
"Jan 31, 2275",53.9
"Jan 31, 2276",53.1
"Jan 31, 2277",52.41
"Jan 31, 2278",52.72
"Jan 31, 2279",52.64
"Jan 31, 2280",54.01
"Jan 31, 2281",53.66
"Jan 31, 2282",54.56
"Jan 31, 2283",55.26
"Jan 31, 2284",53.79
"Jan 31, 2285",54.23
"Jan 31, 2286",53.31
"Jan 31, 2287",51.99
