,Date,Price
1968,"Jul 25, 2012",88.97
1969,"Jul 24, 2012",88.5
1970,"Jul 23, 2012",88.14
1971,"Jul 20, 2012",91.44
1972,"Jul 19, 2012",92.66
1973,"Jul 18, 2012",89.87
1974,"Jul 17, 2012",89.22
1975,"Jul 16, 2012",88.43
1976,"Jul 13, 2012",87.1
1977,"Jul 12, 2012",86.08
1978,"Jul 11, 2012",85.81
1979,"Jul 10, 2012",83.91
1980,"Jul 09, 2012",85.99
1981,"Jul 06, 2012",84.45
1982,"Jul 05, 2012",87.22
1983,"Jul 03, 2012",87.66
1984,"Jul 02, 2012",83.75
1985,"Jun 29, 2012",84.96
1986,"Jun 28, 2012",77.69
1987,"Jun 27, 2012",80.21
1988,"Jun 26, 2012",79.36
1989,"Jun 25, 2012",79.21
1990,"Jun 22, 2012",79.76
1991,"Jun 21, 2012",78.2
1992,"Jun 20, 2012",81.8
1993,"Jun 19, 2012",84.03
1994,"Jun 18, 2012",83.27
1995,"Jun 15, 2012",84.03
1996,"Jun 14, 2012",83.91
1997,"Jun 13, 2012",82.62
1998,"Jun 12, 2012",83.32
1999,"Jun 11, 2012",82.7
2000,"Jun 08, 2012",84.1
2001,"Jun 07, 2012",84.82
2002,"Jun 06, 2012",85.02
2003,"Jun 05, 2012",84.29
2004,"Jun 04, 2012",83.98
2005,"Jun 01, 2012",83.23
2006,"May 31, 2012",86.53
2007,"May 30, 2012",87.82
2008,"May 29, 2012",90.76
2009,"May 25, 2012",90.86
2010,"May 24, 2012",90.66
2011,"May 23, 2012",89.9
2012,"May 22, 2012",91.66
2013,"May 21, 2012",92.57
2014,"May 18, 2012",91.48
2015,"May 17, 2012",92.56
2016,"May 16, 2012",92.81
2017,"May 15, 2012",93.98
2018,"May 14, 2012",94.78
2019,"May 11, 2012",96.13
2020,"May 10, 2012",97.08
2021,"May 09, 2012",96.81
2022,"May 08, 2012",97.01
2023,"May 07, 2012",97.94
2024,"May 04, 2012",98.49
2025,"May 03, 2012",102.54
2026,"May 02, 2012",105.22
2027,"May 01, 2012",106.16
2028,"Apr 30, 2012",104.87
2029,"Apr 27, 2012",104.93
2030,"Apr 26, 2012",104.55
2031,"Apr 25, 2012",104.12
2032,"Apr 24, 2012",103.55
2033,"Apr 23, 2012",103.11
2034,"Apr 20, 2012",103.05
2035,"Apr 19, 2012",102.27
2036,"Apr 18, 2012",102.67
2037,"Apr 17, 2012",104.2
2038,"Apr 16, 2012",102.93
2039,"Apr 13, 2012",102.83
2040,"Apr 12, 2012",103.64
2041,"Apr 11, 2012",102.7
2042,"Apr 10, 2012",101.02
2043,"Apr 09, 2012",102.46
2044,"Apr 05, 2012",103.31
2045,"Apr 04, 2012",101.47
2046,"Apr 03, 2012",104.01
2047,"Apr 02, 2012",105.23
2048,"Mar 30, 2012",103.02
2049,"Mar 29, 2012",102.78
2050,"Mar 28, 2012",105.41
2051,"Mar 27, 2012",107.33
2052,"Mar 26, 2012",107.03
2053,"Mar 23, 2012",106.87
2054,"Mar 22, 2012",105.35
2055,"Mar 21, 2012",107.27
2056,"Mar 20, 2012",105.61
2057,"Mar 19, 2012",108.09
2058,"Mar 16, 2012",107.06
2059,"Mar 15, 2012",105.11
2060,"Mar 14, 2012",105.43
2061,"Mar 13, 2012",106.71
2062,"Mar 12, 2012",106.34
2063,"Mar 09, 2012",107.4
2064,"Mar 08, 2012",106.58
2065,"Mar 07, 2012",106.16
2066,"Mar 06, 2012",104.7
2067,"Mar 05, 2012",106.72
2068,"Mar 02, 2012",106.7
2069,"Mar 01, 2012",108.84
2070,"Feb 29, 2012",107.07
2071,"Feb 28, 2012",106.55
2072,"Feb 27, 2012",108.56
2073,"Feb 24, 2012",109.77
2074,"Feb 23, 2012",107.83
2075,"Feb 22, 2012",106.28
2076,"Feb 21, 2012",105.84
2077,"Feb 17, 2012",103.24
2078,"Feb 16, 2012",102.31
2079,"Feb 15, 2012",101.8
2080,"Feb 14, 2012",100.74
2081,"Feb 13, 2012",100.91
2082,"Feb 10, 2012",98.67
2083,"Feb 09, 2012",99.84
2084,"Feb 08, 2012",98.71
2085,"Feb 07, 2012",98.41
2086,"Feb 06, 2012",96.91
2087,"Feb 03, 2012",97.84
2088,"Feb 02, 2012",96.36
2089,"Feb 01, 2012",97.61
2090,"Jan 31, 2012",98.48
2091,"Jan 30, 2012",98.78
2092,"Jan 27, 2012",99.56
2093,"Jan 26, 2012",99.7
2094,"Jan 25, 2012",99.4
2095,"Jan 24, 2012",98.95
2096,"Jan 23, 2012",99.58
2097,"Jan 20, 2012",98.46
2098,"Jan 19, 2012",100.39
2099,"Jan 18, 2012",100.59
2100,"Jan 17, 2012",100.71
2101,"Jan 13, 2012",98.7
2102,"Jan 12, 2012",99.1
2103,"Jan 11, 2012",100.87
2104,"Jan 10, 2012",102.24
2105,"Jan 09, 2012",101.31
2106,"Jan 06, 2012",101.56
2107,"Jan 05, 2012",101.81
2108,"Jan 04, 2012",103.22
2109,"Jan 03, 2012",102.96
2110,"Dec 30, 2011",98.83
2111,"Dec 29, 2011",99.65
2112,"Dec 28, 2011",99.36
2113,"Dec 27, 2011",101.34
2114,"Dec 23, 2011",99.68
2115,"Dec 22, 2011",99.53
2116,"Dec 21, 2011",98.67
2117,"Dec 20, 2011",97.22
2118,"Dec 19, 2011",93.88
2119,"Dec 16, 2011",93.53
2120,"Dec 15, 2011",93.87
2121,"Dec 14, 2011",94.95
2122,"Dec 13, 2011",100.14
2123,"Dec 12, 2011",97.77
2124,"Dec 09, 2011",99.41
2125,"Dec 08, 2011",98.34
2126,"Dec 07, 2011",100.49
2127,"Dec 06, 2011",101.28
2128,"Dec 05, 2011",100.99
2129,"Dec 02, 2011",100.96
2130,"Dec 01, 2011",100.2
2131,"Nov 30, 2011",100.36
2132,"Nov 29, 2011",99.79
2133,"Nov 28, 2011",98.21
2134,"Nov 25, 2011",96.77
2135,"Nov 23, 2011",96.17
2136,"Nov 22, 2011",98.01
2137,"Nov 21, 2011",96.92
2138,"Nov 18, 2011",97.41
2139,"Nov 17, 2011",98.82
2140,"Nov 16, 2011",102.59
2141,"Nov 15, 2011",99.37
2142,"Nov 14, 2011",98.14
2143,"Nov 11, 2011",98.99
2144,"Nov 10, 2011",97.78
2145,"Nov 09, 2011",95.74
2146,"Nov 08, 2011",96.8
2147,"Nov 07, 2011",95.52
2148,"Nov 04, 2011",94.26
2149,"Nov 03, 2011",94.07
2150,"Nov 02, 2011",92.51
2151,"Nov 01, 2011",92.19
2152,"Oct 31, 2011",93.19
2153,"Oct 28, 2011",93.32
2154,"Oct 27, 2011",93.96
2155,"Oct 26, 2011",90.2
2156,"Oct 25, 2011",93.17
2157,"Oct 24, 2011",91.27
2158,"Oct 21, 2011",87.4
2159,"Oct 20, 2011",85.3
2160,"Oct 19, 2011",86.11
2161,"Oct 18, 2011",88.34
2162,"Oct 17, 2011",86.38
2163,"Oct 14, 2011",86.8
2164,"Oct 13, 2011",84.23
2165,"Oct 12, 2011",85.57
2166,"Oct 11, 2011",85.81
2167,"Oct 10, 2011",85.41
2168,"Oct 07, 2011",82.98
2169,"Oct 06, 2011",82.59
2170,"Oct 05, 2011",79.68
2171,"Oct 04, 2011",75.67
2172,"Oct 03, 2011",77.61
2173,"Sep 30, 2011",79.2
2174,"Sep 29, 2011",82.14
2175,"Sep 28, 2011",81.21
2176,"Sep 27, 2011",84.45
2177,"Sep 26, 2011",80.24
2178,"Sep 23, 2011",79.85
2179,"Sep 22, 2011",80.51
2180,"Sep 21, 2011",85.92
2181,"Sep 20, 2011",86.89
2182,"Sep 19, 2011",85.7
2183,"Sep 16, 2011",87.96
2184,"Sep 15, 2011",89.4
2185,"Sep 14, 2011",88.91
2186,"Sep 13, 2011",90.21
2187,"Sep 12, 2011",88.19
2188,"Sep 09, 2011",87.24
2189,"Sep 08, 2011",89.05
2190,"Sep 07, 2011",89.34
2191,"Sep 06, 2011",86.02
2192,"Sep 02, 2011",86.45
2193,"Sep 01, 2011",88.93
2194,"Aug 31, 2011",88.81
2195,"Aug 30, 2011",88.9
2196,"Aug 29, 2011",87.27
2197,"Aug 26, 2011",85.37
2198,"Aug 25, 2011",85.3
2199,"Aug 24, 2011",85.16
2200,"Aug 23, 2011",85.44
2201,"Aug 22, 2011",84.12
2202,"Aug 19, 2011",82.26
2203,"Aug 18, 2011",82.38
2204,"Aug 17, 2011",87.58
2205,"Aug 16, 2011",86.65
2206,"Aug 15, 2011",87.88
2207,"Aug 12, 2011",85.38
2208,"Aug 11, 2011",85.72
2209,"Aug 10, 2011",82.89
2210,"Aug 09, 2011",79.3
2211,"Aug 08, 2011",81.31
2212,"Aug 05, 2011",86.88
2213,"Aug 04, 2011",86.63
2214,"Aug 03, 2011",91.93
2215,"Aug 02, 2011",93.79
2216,"Aug 01, 2011",94.89
2217,"Jul 29, 2011",95.7
2218,"Jul 28, 2011",97.44
2219,"Jul 27, 2011",97.4
2220,"Jul 26, 2011",99.59
2221,"Jul 25, 2011",99.2
2222,"Jul 22, 2011",99.87
2223,"Jul 21, 2011",99.13
2224,"Jul 20, 2011",98.14
2225,"Jul 19, 2011",97.5
2226,"Jul 18, 2011",95.93
2227,"Jul 15, 2011",97.24
2228,"Jul 14, 2011",95.69
2229,"Jul 13, 2011",98.05
2230,"Jul 12, 2011",97.43
2231,"Jul 11, 2011",95.15
2232,"Jul 08, 2011",96.2
2233,"Jul 07, 2011",98.67
2234,"Jul 06, 2011",96.65
2235,"Jul 05, 2011",96.89
2236,"Jul 01, 2011",94.94
2237,"Jun 30, 2011",95.42
2238,"Jun 29, 2011",94.77
2239,"Jun 28, 2011",92.89
2240,"Jun 27, 2011",90.61
2241,"Jun 24, 2011",91.16
2242,"Jun 23, 2011",91.02
2243,"Jun 22, 2011",95.41
2244,"Jun 21, 2011",93.4
2245,"Jun 20, 2011",93.26
2246,"Jun 17, 2011",93.01
2247,"Jun 16, 2011",94.95
2248,"Jun 15, 2011",94.81
2249,"Jun 14, 2011",99.37
2250,"Jun 13, 2011",97.3
2251,"Jun 10, 2011",99.29
2252,"Jun 09, 2011",101.93
2253,"Jun 08, 2011",100.74
2254,"Jun 07, 2011",99.09
2255,"Jun 06, 2011",99.01
2256,"Jun 03, 2011",100.22
2257,"Jun 02, 2011",100.4
2258,"Jun 01, 2011",100.29
2259,"May 31, 2011",102.7
2260,"May 27, 2011",100.59
2261,"May 26, 2011",100.23
2262,"May 25, 2011",101.32
2263,"May 24, 2011",99.59
2264,"May 23, 2011",97.7
2265,"May 20, 2011",99.49
2266,"May 19, 2011",98.44
2267,"May 18, 2011",100.1
2268,"May 17, 2011",96.91
2269,"May 16, 2011",97.37
2270,"May 13, 2011",99.65
2271,"May 12, 2011",98.97
2272,"May 11, 2011",98.21
2273,"May 10, 2011",103.88
2274,"May 09, 2011",102.55
2275,"May 06, 2011",97.18
2276,"May 05, 2011",99.8
2277,"May 04, 2011",109.24
2278,"May 03, 2011",111.05
2279,"May 02, 2011",113.52
2280,"Apr 29, 2011",113.93
2281,"Apr 28, 2011",112.86
2282,"Apr 27, 2011",112.76
2283,"Apr 26, 2011",112.21
2284,"Apr 25, 2011",112.28
2285,"Apr 21, 2011",112.29
2286,"Apr 20, 2011",111.45
2287,"Apr 19, 2011",108.15
2288,"Apr 18, 2011",107.12
2289,"Apr 15, 2011",109.66
2290,"Apr 14, 2011",108.11
2291,"Apr 13, 2011",107.11
2292,"Apr 12, 2011",106.25
2293,"Apr 11, 2011",109.92
2294,"Apr 08, 2011",112.79
2295,"Apr 07, 2011",110.3
2296,"Apr 06, 2011",108.83
2297,"Apr 05, 2011",108.34
2298,"Apr 04, 2011",108.47
2299,"Apr 01, 2011",107.94
2300,"Mar 31, 2011",106.72
2301,"Mar 30, 2011",104.27
2302,"Mar 29, 2011",104.79
2303,"Mar 28, 2011",103.98
2304,"Mar 25, 2011",105.4
2305,"Mar 24, 2011",105.6
2306,"Mar 23, 2011",105.75
2307,"Mar 22, 2011",104
2308,"Mar 21, 2011",102.33
2309,"Mar 18, 2011",101.07
2310,"Mar 17, 2011",101.42
2311,"Mar 16, 2011",97.98
2312,"Mar 15, 2011",97.18
2313,"Mar 14, 2011",101.19
2314,"Mar 11, 2011",101.16
2315,"Mar 10, 2011",102.7
2316,"Mar 09, 2011",104.38
2317,"Mar 08, 2011",105.02
2318,"Mar 07, 2011",105.44
2319,"Mar 04, 2011",104.42
2320,"Mar 03, 2011",101.91
2321,"Mar 02, 2011",102.23
2322,"Mar 01, 2011",99.63
2323,"Feb 28, 2011",96.97
2324,"Feb 25, 2011",97.88
2325,"Feb 24, 2011",97.28
2326,"Feb 23, 2011",98.1
2327,"Feb 22, 2011",93.57
2328,"Feb 18, 2011",86.2
2329,"Feb 17, 2011",86.36
2330,"Feb 16, 2011",84.99
2331,"Feb 15, 2011",84.32
2332,"Feb 14, 2011",84.81
2333,"Feb 11, 2011",85.58
2334,"Feb 10, 2011",86.73
2335,"Feb 09, 2011",86.71
2336,"Feb 08, 2011",86.94
2337,"Feb 07, 2011",87.48
2338,"Feb 04, 2011",89.03
2339,"Feb 03, 2011",90.54
2340,"Feb 02, 2011",90.86
2341,"Feb 01, 2011",90.77
2342,"Jan 31, 2011",92.19
2343,"Jan 28, 2011",89.34
2344,"Jan 27, 2011",85.64
2345,"Jan 26, 2011",87.33
2346,"Jan 25, 2011",86.19
2347,"Jan 24, 2011",87.87
2348,"Jan 21, 2011",89.11
2349,"Jan 20, 2011",88.86
2350,"Jan 19, 2011",90.86
2351,"Jan 18, 2011",91.38
2352,"Jan 14, 2011",91.54
2353,"Jan 13, 2011",91.4
2354,"Jan 12, 2011",91.86
2355,"Jan 11, 2011",91.11
2356,"Jan 10, 2011",89.25
2357,"Jan 07, 2011",88.03
2358,"Jan 06, 2011",88.38
2359,"Jan 05, 2011",90.3
2360,"Jan 04, 2011",89.38
2361,"Jan 03, 2011",91.55
2362,"Dec 31, 2010",91.38
2363,"Dec 30, 2010",89.84
2364,"Dec 29, 2010",91.12
2365,"Dec 28, 2010",91.49
2366,"Dec 27, 2010",91
2367,"Dec 23, 2010",91.51
2368,"Dec 22, 2010",90.48
2369,"Dec 21, 2010",89.82
2370,"Dec 20, 2010",88.81
2371,"Dec 17, 2010",88.02
2372,"Dec 16, 2010",87.7
2373,"Dec 15, 2010",88.62
2374,"Dec 14, 2010",88.28
2375,"Dec 13, 2010",88.61
2376,"Dec 10, 2010",87.79
2377,"Dec 09, 2010",88.37
2378,"Dec 08, 2010",88.28
2379,"Dec 07, 2010",88.69
2380,"Dec 06, 2010",89.38
2381,"Dec 03, 2010",89.19
2382,"Dec 02, 2010",88
2383,"Dec 01, 2010",86.75
2384,"Nov 30, 2010",84.11
2385,"Nov 29, 2010",85.73
2386,"Nov 26, 2010",83.76
2387,"Nov 24, 2010",83.86
2388,"Nov 23, 2010",81.25
2389,"Nov 22, 2010",81.74
2390,"Nov 19, 2010",81.51
2391,"Nov 18, 2010",81.85
2392,"Nov 17, 2010",80.44
2393,"Nov 16, 2010",82.34
2394,"Nov 15, 2010",84.86
2395,"Nov 12, 2010",84.88
2396,"Nov 11, 2010",87.81
2397,"Nov 10, 2010",87.81
2398,"Nov 09, 2010",86.72
2399,"Nov 08, 2010",87.06
2400,"Nov 05, 2010",86.85
2401,"Nov 04, 2010",86.49
2402,"Nov 03, 2010",84.69
2403,"Nov 02, 2010",83.9
2404,"Nov 01, 2010",82.95
2405,"Oct 29, 2010",81.43
2406,"Oct 28, 2010",82.18
2407,"Oct 27, 2010",81.94
2408,"Oct 26, 2010",82.55
2409,"Oct 25, 2010",82.52
2410,"Oct 22, 2010",81.69
2411,"Oct 21, 2010",80.56
2412,"Oct 20, 2010",81.77
2413,"Oct 19, 2010",79.49
2414,"Oct 18, 2010",83.08
2415,"Oct 15, 2010",81.25
2416,"Oct 14, 2010",82.69
2417,"Oct 13, 2010",83.01
2418,"Oct 12, 2010",81.67
2419,"Oct 11, 2010",82.21
2420,"Oct 08, 2010",82.66
2421,"Oct 07, 2010",81.67
2422,"Oct 06, 2010",83.23
2423,"Oct 05, 2010",82.82
2424,"Oct 04, 2010",81.47
2425,"Oct 01, 2010",81.58
2426,"Sep 30, 2010",79.97
2427,"Sep 29, 2010",77.86
2428,"Sep 28, 2010",76.18
2429,"Sep 27, 2010",76.52
2430,"Sep 24, 2010",76.49
2431,"Sep 23, 2010",75.18
2432,"Sep 22, 2010",74.71
2433,"Sep 21, 2010",73.52
2434,"Sep 20, 2010",74.86
2435,"Sep 17, 2010",73.66
2436,"Sep 16, 2010",74.57
2437,"Sep 15, 2010",76.02
2438,"Sep 14, 2010",76.8
2439,"Sep 13, 2010",77.19
2440,"Sep 10, 2010",76.45
2441,"Sep 09, 2010",74.25
2442,"Sep 08, 2010",74.67
2443,"Sep 07, 2010",74.09
2444,"Sep 03, 2010",74.6
2445,"Sep 02, 2010",75.02
2446,"Sep 01, 2010",73.91
2447,"Aug 31, 2010",71.92
2448,"Aug 30, 2010",74.7
2449,"Aug 27, 2010",75.17
2450,"Aug 26, 2010",73.36
2451,"Aug 25, 2010",72.52
2452,"Aug 24, 2010",71.63
2453,"Aug 23, 2010",73.1
2454,"Aug 20, 2010",73.46
2455,"Aug 19, 2010",74.43
2456,"Aug 18, 2010",75.42
2457,"Aug 17, 2010",75.77
2458,"Aug 16, 2010",75.24
2459,"Aug 13, 2010",75.39
2460,"Aug 12, 2010",75.74
2461,"Aug 11, 2010",78.02
2462,"Aug 10, 2010",80.25
2463,"Aug 09, 2010",81.48
2464,"Aug 06, 2010",80.7
2465,"Aug 05, 2010",82.01
2466,"Aug 04, 2010",82.47
2467,"Aug 03, 2010",82.55
2468,"Aug 02, 2010",81.34
2469,"Jul 30, 2010",78.95
2470,"Jul 29, 2010",78.36
2471,"Jul 28, 2010",76.99
2472,"Jul 27, 2010",77.5
2473,"Jul 26, 2010",78.98
2474,"Jul 23, 2010",78.98
2475,"Jul 22, 2010",79.3
2476,"Jul 21, 2010",76.56
2477,"Jul 20, 2010",77.44
2478,"Jul 19, 2010",76.54
2479,"Jul 16, 2010",76.01
2480,"Jul 15, 2010",76.62
2481,"Jul 14, 2010",77.04
2482,"Jul 13, 2010",77.15
2483,"Jul 12, 2010",74.95
2484,"Jul 09, 2010",76.09
2485,"Jul 08, 2010",75.44
2486,"Jul 07, 2010",74.07
2487,"Jul 06, 2010",71.98
2488,"Jul 02, 2010",72.14
2489,"Jul 01, 2010",72.95
2490,"Jun 30, 2010",75.63
2491,"Jun 29, 2010",75.94
2492,"Jun 28, 2010",78.25
2493,"Jun 25, 2010",78.86
2494,"Jun 24, 2010",76.51
2495,"Jun 23, 2010",76.35
2496,"Jun 22, 2010",77.21
2497,"Jun 21, 2010",77.82
2498,"Jun 18, 2010",77.18
2499,"Jun 17, 2010",76.79
2500,"Jun 16, 2010",77.67
2501,"Jun 15, 2010",76.94
2502,"Jun 14, 2010",75.12
2503,"Jun 11, 2010",73.78
2504,"Jun 10, 2010",75.48
2505,"Jun 09, 2010",74.38
2506,"Jun 08, 2010",71.99
2507,"Jun 07, 2010",71.44
2508,"Jun 04, 2010",71.51
2509,"Jun 03, 2010",74.61
2510,"Jun 02, 2010",72.86
2511,"Jun 01, 2010",72.58
2512,"May 28, 2010",73.97
2513,"May 27, 2010",74.55
2514,"May 26, 2010",71.51
2515,"May 25, 2010",68.75
2516,"May 24, 2010",70.21
2517,"May 21, 2010",70.04
2518,"May 20, 2010",68.01
2519,"May 19, 2010",69.87
2520,"May 18, 2010",69.41
2521,"May 17, 2010",70.08
2522,"May 14, 2010",71.61
2523,"May 13, 2010",74.4
2524,"May 12, 2010",75.65
2525,"May 11, 2010",76.37
2526,"May 10, 2010",76.8
2527,"May 07, 2010",75.11
2528,"May 06, 2010",77.11
2529,"May 05, 2010",79.97
2530,"May 04, 2010",82.74
2531,"May 03, 2010",86.19
2532,"Apr 30, 2010",86.15
2533,"Apr 29, 2010",85.17
2534,"Apr 28, 2010",83.22
2535,"Apr 27, 2010",82.44
2536,"Apr 26, 2010",84.2
2537,"Apr 23, 2010",85.12
2538,"Apr 22, 2010",83.7
2539,"Apr 21, 2010",83.68
2540,"Apr 20, 2010",83.45
2541,"Apr 19, 2010",81.45
2542,"Apr 16, 2010",83.24
2543,"Apr 15, 2010",85.51
2544,"Apr 14, 2010",85.84
2545,"Apr 13, 2010",84.05
2546,"Apr 12, 2010",84.34
2547,"Apr 09, 2010",84.92
2548,"Apr 08, 2010",85.39
2549,"Apr 07, 2010",85.88
2550,"Apr 06, 2010",86.84
2551,"Apr 05, 2010",86.62
2552,"Apr 01, 2010",84.87
2553,"Mar 31, 2010",83.76
2554,"Mar 30, 2010",82.37
2555,"Mar 29, 2010",82.17
2556,"Mar 26, 2010",80
2557,"Mar 25, 2010",80.53
2558,"Mar 24, 2010",80.61
2559,"Mar 23, 2010",81.91
2560,"Mar 22, 2010",81.25
2561,"Mar 19, 2010",80.68
2562,"Mar 18, 2010",82.2
2563,"Mar 17, 2010",82.93
2564,"Mar 16, 2010",81.7
2565,"Mar 15, 2010",79.8
2566,"Mar 12, 2010",81.24
2567,"Mar 11, 2010",82.11
2568,"Mar 10, 2010",82.09
2569,"Mar 09, 2010",81.49
2570,"Mar 08, 2010",81.87
2571,"Mar 05, 2010",81.5
2572,"Mar 04, 2010",80.21
2573,"Mar 03, 2010",80.87
2574,"Mar 02, 2010",79.68
2575,"Mar 01, 2010",78.7
2576,"Feb 26, 2010",79.66
2577,"Feb 25, 2010",78.17
2578,"Feb 24, 2010",80
2579,"Feb 23, 2010",78.86
2580,"Feb 22, 2010",80.16
2581,"Feb 19, 2010",79.81
2582,"Feb 18, 2010",79.06
2583,"Feb 17, 2010",77.33
2584,"Feb 16, 2010",77.01
2585,"Feb 12, 2010",74.13
2586,"Feb 11, 2010",75.28
2587,"Feb 10, 2010",74.52
2588,"Feb 09, 2010",73.75
2589,"Feb 08, 2010",71.89
2590,"Feb 05, 2010",71.19
2591,"Feb 04, 2010",73.14
2592,"Feb 03, 2010",76.98
2593,"Feb 02, 2010",77.23
2594,"Feb 01, 2010",74.43
2595,"Jan 29, 2010",72.89
2596,"Jan 28, 2010",73.64
2597,"Jan 27, 2010",73.67
2598,"Jan 26, 2010",74.71
2599,"Jan 25, 2010",75.26
2600,"Jan 22, 2010",74.54
2601,"Jan 21, 2010",76.08
2602,"Jan 20, 2010",77.62
2603,"Jan 19, 2010",79.02
2604,"Jan 15, 2010",78
2605,"Jan 14, 2010",79.39
2606,"Jan 13, 2010",79.65
2607,"Jan 12, 2010",80.79
2608,"Jan 11, 2010",82.52
2609,"Jan 08, 2010",82.75
2610,"Jan 07, 2010",82.66
2611,"Jan 06, 2010",83.18
2612,"Jan 05, 2010",81.77
2613,"Jan 04, 2010",81.51
2614,"Dec 31, 2009",79.36
2615,"Dec 30, 2009",79.28
2616,"Dec 29, 2009",78.87
2617,"Dec 28, 2009",78.77
2618,"Dec 24, 2009",78.05
2619,"Dec 23, 2009",76.67
2620,"Dec 22, 2009",74.4
2621,"Dec 21, 2009",72.47
2622,"Dec 18, 2009",73.36
2623,"Dec 17, 2009",72.65
2624,"Dec 16, 2009",72.66
2625,"Dec 15, 2009",70.69
2626,"Dec 14, 2009",69.51
2627,"Dec 11, 2009",69.87
2628,"Dec 10, 2009",70.54
2629,"Dec 09, 2009",70.67
2630,"Dec 08, 2009",72.62
2631,"Dec 07, 2009",73.93
2632,"Dec 04, 2009",75.47
2633,"Dec 03, 2009",76.46
2634,"Dec 02, 2009",76.6
2635,"Dec 01, 2009",78.37
2636,"Nov 30, 2009",77.28
2637,"Nov 27, 2009",76.05
2638,"Nov 25, 2009",77.96
2639,"Nov 24, 2009",76.02
2640,"Nov 23, 2009",77.56
2641,"Nov 20, 2009",76.72
2642,"Nov 19, 2009",77.46
2643,"Nov 18, 2009",79.58
2644,"Nov 17, 2009",79.14
2645,"Nov 16, 2009",78.9
2646,"Nov 13, 2009",76.35
2647,"Nov 12, 2009",76.94
2648,"Nov 11, 2009",79.28
2649,"Nov 10, 2009",79.05
2650,"Nov 09, 2009",79.43
2651,"Nov 06, 2009",77.43
2652,"Nov 05, 2009",79.62
2653,"Nov 04, 2009",80.4
2654,"Nov 03, 2009",79.6
2655,"Nov 02, 2009",78.13
2656,"Oct 30, 2009",77
2657,"Oct 29, 2009",79.87
2658,"Oct 28, 2009",77.46
2659,"Oct 27, 2009",79.55
2660,"Oct 26, 2009",78.68
2661,"Oct 23, 2009",80.5
2662,"Oct 22, 2009",81.19
2663,"Oct 21, 2009",81.37
2664,"Oct 20, 2009",79.09
2665,"Oct 19, 2009",79.61
2666,"Oct 16, 2009",78.53
2667,"Oct 15, 2009",77.58
2668,"Oct 14, 2009",75.18
2669,"Oct 13, 2009",74.15
2670,"Oct 12, 2009",73.27
2671,"Oct 09, 2009",71.77
2672,"Oct 08, 2009",71.69
2673,"Oct 07, 2009",69.57
2674,"Oct 06, 2009",70.88
2675,"Oct 05, 2009",70.41
2676,"Oct 02, 2009",69.95
2677,"Oct 01, 2009",70.82
2678,"Sep 30, 2009",70.61
2679,"Sep 29, 2009",66.71
2680,"Sep 28, 2009",66.84
2681,"Sep 25, 2009",66.02
2682,"Sep 24, 2009",65.89
2683,"Sep 23, 2009",68.97
2684,"Sep 22, 2009",71.55
2685,"Sep 21, 2009",69.71
2686,"Sep 18, 2009",72.04
2687,"Sep 17, 2009",72.47
2688,"Sep 16, 2009",72.51
2689,"Sep 15, 2009",70.93
2690,"Sep 14, 2009",68.86
2691,"Sep 11, 2009",69.29
2692,"Sep 10, 2009",71.94
2693,"Sep 09, 2009",71.31
2694,"Sep 08, 2009",71.1
2695,"Sep 04, 2009",68.02
2696,"Sep 03, 2009",67.96
2697,"Sep 02, 2009",68.05
2698,"Sep 01, 2009",68.05
2699,"Aug 31, 2009",69.96
2700,"Aug 28, 2009",72.74
2701,"Aug 27, 2009",72.49
2702,"Aug 26, 2009",71.43
2703,"Aug 25, 2009",72.05
2704,"Aug 24, 2009",74.37
2705,"Aug 21, 2009",73.89
2706,"Aug 20, 2009",72.54
2707,"Aug 19, 2009",72.42
2708,"Aug 18, 2009",69.19
2709,"Aug 17, 2009",66.75
2710,"Aug 14, 2009",67.51
2711,"Aug 13, 2009",70.52
2712,"Aug 12, 2009",70.16
2713,"Aug 11, 2009",69.45
2714,"Aug 10, 2009",70.6
2715,"Aug 07, 2009",70.93
2716,"Aug 06, 2009",71.94
2717,"Aug 05, 2009",71.97
2718,"Aug 04, 2009",71.42
2719,"Aug 03, 2009",71.58
2720,"Jul 31, 2009",69.45
2721,"Jul 30, 2009",66.94
2722,"Jul 29, 2009",63.35
2723,"Jul 28, 2009",67.23
2724,"Jul 27, 2009",68.38
2725,"Jul 24, 2009",68.05
2726,"Jul 23, 2009",67.16
2727,"Jul 22, 2009",65.4
2728,"Jul 21, 2009",64.72
2729,"Jul 20, 2009",63.98
2730,"Jul 17, 2009",63.56
2731,"Jul 16, 2009",62.02
2732,"Jul 15, 2009",61.54
2733,"Jul 14, 2009",59.52
2734,"Jul 13, 2009",59.69
2735,"Jul 10, 2009",59.89
2736,"Jul 09, 2009",60.41
2737,"Jul 08, 2009",60.14
2738,"Jul 07, 2009",62.93
2739,"Jul 06, 2009",64.05
2740,"Jul 02, 2009",66.73
2741,"Jul 01, 2009",69.31
2742,"Jun 30, 2009",69.89
2743,"Jun 29, 2009",71.49
2744,"Jun 26, 2009",69.16
2745,"Jun 25, 2009",70.23
2746,"Jun 24, 2009",68.67
2747,"Jun 23, 2009",69.24
2748,"Jun 22, 2009",66.93
2749,"Jun 19, 2009",69.55
2750,"Jun 18, 2009",71.37
2751,"Jun 17, 2009",71.03
2752,"Jun 16, 2009",70.47
